Geneid	Geneid	19_4_WT_SN_1_	20_4_WT_SN_1_	26_4_WT_SN_1_	18_4_SN_1_	19_4_WT_ON_	20_4_WT_ON_	18_4_ON_	26_4_WT_ON_	SPF_8w_F_2	SPF_8w_F_5	SPF_8w_F_4	SPF_8w_F_3	SPF_8w_F_1
Gm24948	Gm24948	0	0	0	0	0	0	0	0	0	0	0	0	0
Nova1	Nova1	3	19	44	67	49	46	50	6	55	23	107	28	120
Gm25051	Gm25051	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36971	Gm36971	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm1818	Gm1818	0	1	0	1	0	3	2	1	2	4	0	3	1
Olfr1400-ps1	Olfr1400-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26454	Gm26454	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7456	Gm7456	5	2	1	0	2	4	5	2	2	5	1	4	5
Foxg1	Foxg1	0	0	0	1	0	0	0	0	0	2	2	0	0
Gm43517	Gm43517	0	0	0	0	0	0	0	0	0	0	0	0	0
3110039M20Rik	3110039M20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9804	Gm9804	0	0	0	0	0	0	0	0	0	0	0	0	0
1810007C17Rik	1810007C17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25015	Gm25015	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7481	Gm7481	2	6	1	1	5	1	6	4	0	5	1	4	3
Prkd1	Prkd1	0	0	0	16	0	0	0	0	0	1	2	0	0
Gm22088	Gm22088	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps11-ps4	Rps11-ps4	0	0	1	0	0	1	0	0	1	3	0	1	1
G2e3	G2e3	228	167	230	122	289	146	93	181	207	467	315	357	287
Scfd1	Scfd1	1448	1139	912	883	1440	1222	1639	1214	768	1356	1727	2459	1853
Coch	Coch	0	0	0	4	0	0	0	4	5	0	0	7	0
Strn3	Strn3	1780	1622	1239	1121	1464	1287	1027	1277	1182	1374	1714	2181	1903
Ap4s1	Ap4s1	592	644	538	513	658	602	647	451	425	825	386	439	538
Gm22663	Gm22663	0	0	1	0	0	0	0	0	9	0	0	0	0
Hectd1	Hectd1	847	1002	661	741	1026	1038	684	867	1193	1783	1324	1593	1380
Heatr5a	Heatr5a	96	275	527	341	554	502	451	736	541	1099	1632	1910	1642
Gm26517	Gm26517	1	0	5	0	0	0	0	0	0	0	1	2	2
Dtd2	Dtd2	256	167	161	321	312	311	183	170	189	519	279	371	333
Gpr33	Gpr33	0	0	0	0	0	0	0	0	0	0	0	0	0
Nubpl	Nubpl	141	155	96	199	314	296	203	166	137	395	307	351	288
Arhgap5	Arhgap5	463	372	184	421	3774	3505	2669	2801	5558	11601	8691	13131	11765
1700031P21Rik	1700031P21Rik	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm24859	Gm24859	2	0	0	0	0	0	0	0	0	0	0	0	0
Gm23296	Gm23296	0	0	0	0	0	0	0	3	0	0	0	0	0
Akap6	Akap6	0	0	0	12	1	0	0	2	2	0	1	1	0
n-R5s58	n-R5s58	0	0	0	1	0	0	0	0	0	0	0	0	0
Npas3	Npas3	0	0	0	32	0	0	0	0	2	0	0	0	0
1700060O08Rik	1700060O08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Egln3	Egln3	0	1	19	14	270	154	325	276	22	0	30	2	31
Gm22220	Gm22220	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24692	Gm24692	0	0	0	0	0	0	0	0	0	0	0	0	0
Sptssa	Sptssa	2950	3223	2638	3767	4065	2753	3712	2376	1627	3231	2606	3161	3144
Mir1892	Mir1892	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24971	Gm24971	0	0	0	1	0	0	0	0	0	0	0	0	0
Eapp	Eapp	958	668	759	821	968	1273	1075	884	975	2024	860	1099	945
Gm22513	Gm22513	1	1	1	1	0	1	0	1	2	0	0	0	2
Rpl31-ps17	Rpl31-ps17	0	1	0	1	1	0	2	0	2	2	0	0	0
Gm22634	Gm22634	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23804	Gm23804	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm25679	Gm25679	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26444	Gm26444	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24305	Gm24305	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm22317	Gm22317	0	0	0	0	0	0	0	0	0	0	0	0	0
Snx6	Snx6	6300	4980	5381	5902	4270	3788	4397	3094	2372	6575	6108	7340	5459
Cfl2	Cfl2	336	384	310	377	233	357	579	242	342	1188	603	667	642
Baz1a	Baz1a	1887	2723	1921	1773	4565	4462	2937	2356	1583	1712	885	1264	793
Gm27014	Gm27014	13	3	0	0	0	9	14	0	0	0	5	0	8
Gm20403	Gm20403	2	4	8	2	18	2	7	9	1	0	7	15	3
Gm24296	Gm24296	0	0	0	0	0	0	0	0	0	0	0	0	0
2700097O09Rik	2700097O09Rik	160	131	70	264	76	183	202	106	241	160	102	106	242
Srp54a	Srp54a	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam177a	Fam177a	0	0	0	0	0	0	0	0	0	0	0	0	0
Srp54b	Srp54b	180	175	187	173	240	269	223	194	62	144	167	200	187
1700047I17Rik2	1700047I17Rik2	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp2r3c	Ppp2r3c	169	286	271	171	592	466	412	349	197	199	383	439	333
1110008L16Rik	1110008L16Rik	152	190	213	138	82	127	65	55	132	256	234	277	374
Psma6	Psma6	3749	3326	2922	3803	5012	5731	5144	3488	2631	5608	3814	4212	4095
Rpl18a-ps1	Rpl18a-ps1	2	1	4	0	3	2	4	3	6	7	2	2	1
Nfkbia	Nfkbia	52202	43394	36593	43339	34895	29861	43838	26560	2029	5221	2890	3154	2793
Aldoart2	Aldoart2	1	1	1	0	2	0	4	2	2	1	4	1	1
Insm2	Insm2	0	0	0	0	0	0	4	0	12	21	0	6	0
Ralgapa1	Ralgapa1	164	460	367	307	820	485	254	527	394	1090	734	898	741
Gm9812	Gm9812	2	2	1	0	0	6	2	2	1	3	8	2	7
Gm23394	Gm23394	0	0	0	0	0	0	0	0	0	0	0	0	0
Brms1l	Brms1l	167	200	112	94	148	80	81	73	127	162	224	254	375
Gm22296	Gm22296	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23799	Gm23799	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25917	Gm25917	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24685	Gm24685	0	0	0	0	0	0	0	0	0	0	0	0	0
Mbip	Mbip	73	149	170	170	293	250	172	228	354	933	614	687	567
Gm6265	Gm6265	0	0	4	2	3	2	1	0	0	2	1	2	0
Nkx2-1	Nkx2-1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26973	Gm26973	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25760	Gm25760	0	0	0	0	0	0	0	0	0	0	0	0	0
C87198	C87198	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38103	Gm38103	0	0	0	0	0	0	0	0	0	0	0	0	0
Nkx2-9	Nkx2-9	0	0	0	0	0	5	0	0	0	0	0	0	0
Gm15524	Gm15524	0	0	0	0	0	0	0	0	0	0	0	0	0
Pax9	Pax9	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a21	Slc25a21	0	0	0	5	1	0	0	0	0	20	0	8	14
Prps1l3	Prps1l3	297	194	194	334	317	380	390	316	183	1000	863	1211	1175
Mipol1	Mipol1	64	64	15	31	62	93	117	5	116	197	73	49	108
Gm11025	Gm11025	0	0	0	0	1	0	0	1	0	3	2	0	1
Gm16246	Gm16246	0	0	0	0	0	0	0	0	1	0	1	0	2
Gm2568	Gm2568	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37291	Gm37291	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxa1	Foxa1	0	0	0	1	0	0	0	0	0	0	0	0	0
Ttc6	Ttc6	0	0	0	3	1	0	0	0	0	0	0	4	0
4921518K17Rik	4921518K17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl26-ps2	Rpl26-ps2	0	0	1	3	0	0	0	0	0	0	1	0	0
Sstr1	Sstr1	0	0	0	0	0	0	0	0	0	1	0	0	0
Clec14a	Clec14a	0	0	0	0	19	0	0	0	0	0	0	0	0
Gm17529	Gm17529	1	2	1	1	0	8	0	1	40	50	2	9	16
Sec23a	Sec23a	545	482	580	368	272	558	409	347	412	585	1075	1119	1068
Gemin2	Gemin2	201	128	106	145	142	205	273	305	68	214	166	172	268
Gm22973	Gm22973	0	0	1	3	0	0	0	0	0	0	0	0	0
Trappc6b	Trappc6b	882	1042	677	954	1031	886	783	714	542	1031	845	1241	917
Pnn	Pnn	449	473	382	436	712	625	528	657	822	1081	650	667	698
Gm5786	Gm5786	1	0	2	0	1	3	6	3	0	1	2	2	0
Rpl21-ps3	Rpl21-ps3	6	1	4	1	4	3	0	4	4	4	2	1	2
Mia2	Mia2	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctage5	Ctage5	2664	2075	2783	2872	2768	2514	3010	2494	1091	3514	2258	3570	2924
Gm24233	Gm24233	0	0	0	2	2	0	0	0	17	11	0	0	0
Fbxo33	Fbxo33	949	1020	701	1084	1762	1575	1401	1513	337	1131	1203	1210	1243
Gm27284	Gm27284	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7719	Gm7719	0	0	0	0	2	0	2	2	0	2	0	0	2
Gm24377	Gm24377	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22673	Gm22673	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23059	Gm23059	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38172	Gm38172	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7745	Gm7745	0	0	1	0	2	3	2	1	0	0	2	5	1
Nanog-ps2	Nanog-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0
Lrfn5	Lrfn5	0	0	0	0	0	0	0	0	0	5	1	0	1
Gm23213	Gm23213	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm24750	Gm24750	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24590	Gm24590	0	0	0	0	0	0	0	0	0	0	0	0	0
Spanxn4	Spanxn4	0	0	0	1	0	0	0	1	0	0	0	0	0
Gm7763	Gm7763	3	2	0	0	3	2	2	1	0	2	3	1	4
Gm5185	Gm5185	1	0	1	0	0	0	0	0	0	0	0	0	0
Gm24921	Gm24921	0	0	0	0	0	0	0	0	0	0	0	0	0
Fscb	Fscb	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24066	Gm24066	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6395	Gm6395	2	3	1	2	2	10	6	4	7	5	1	0	8
Gm527	Gm527	21	54	33	109	32	55	49	10	15	59	22	36	35
Klhl28	Klhl28	169	147	229	241	272	315	218	206	123	314	364	470	308
Fam179b	Fam179b	222	350	344	495	473	857	362	623	279	1508	840	1344	1116
Prpf39	Prpf39	399	600	279	484	851	910	484	307	467	509	930	939	942
Gm25970	Gm25970	0	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp3	Fkbp3	985	784	932	1155	1556	1078	1123	829	474	1046	492	733	778
Fancm	Fancm	61	60	15	4	53	72	0	1	41	83	50	96	74
Mis18bp1	Mis18bp1	79	15	40	168	38	93	23	90	12	0	0	1	6
Wdr20rt	Wdr20rt	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm26015	Gm26015	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25599	Gm25599	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23948	Gm23948	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22782	Gm22782	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl10l	Rpl10l	0	0	1	2	1	0	0	0	0	0	0	0	0
Mdga2	Mdga2	5	0	1	18	1	0	0	0	0	1	0	0	1
Gm23826	Gm23826	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s60	n-R5s60	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm26256	Gm26256	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s61	n-R5s61	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15571	Gm15571	9	4	0	0	0	0	0	0	0	0	0	0	0
Gm24499	Gm24499	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps29	Rps29	18	20	11	19	76	23	19	27	25	80	15	13	19
Rn7s1	Rn7s1	0	0	0	13	3	1	0	0	15	3	2	2	0
AC099934.2	AC099934.2	0	0	0	0	0	0	0	0	0	0	0	0	0
AC099934.1	AC099934.1	1	0	1	0	0	0	0	0	0	0	0	0	0
Lrr1	Lrr1	1	0	3	21	0	0	0	0	0	0	0	1	26
Rpl36al	Rpl36al	574	509	437	814	945	716	699	551	536	905	512	560	485
Mgat2	Mgat2	2877	2186	2005	2576	3495	3741	3351	3483	2095	5562	5602	6997	6762
Dnaaf2	Dnaaf2	209	107	58	84	474	135	291	269	192	331	286	370	312
9330151L19Rik	9330151L19Rik	28	10	24	9	16	5	10	4	77	0	76	71	7
Pole2	Pole2	118	121	64	101	21	34	45	76	8	54	39	112	56
Klhdc1	Klhdc1	128	55	44	48	2	62	29	43	76	42	84	167	61
Gm15561	Gm15561	0	0	0	0	0	0	0	0	18	0	0	0	0
Klhdc2	Klhdc2	721	373	362	651	808	741	675	773	651	1539	1020	1270	1276
Nemf	Nemf	1184	1343	1004	694	1723	1771	1178	1086	2777	3492	1119	1129	1314
AC157822.1	AC157822.1	0	0	0	0	0	0	2	0	0	0	0	0	0
Rn7s2	Rn7s2	0	0	0	25	0	0	0	0	0	2	0	0	1
AC157822.2	AC157822.2	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9887	Gm9887	35	15	16	10	47	53	78	36	5	8	9	13	7
Arf6	Arf6	5114	4226	4177	4884	8802	8808	9820	7439	1458	2798	2885	3335	3042
Gm23018	Gm23018	0	0	0	0	0	0	0	0	0	0	0	0	0
Vcpkmt	Vcpkmt	15	10	11	17	14	14	6	12	6	3	15	22	12
Sos2	Sos2	289	433	450	415	346	209	284	296	256	312	606	1087	831
Gm24449	Gm24449	0	0	0	3	0	0	0	0	0	0	0	0	0
L2hgdh	L2hgdh	19	73	101	81	6	47	54	29	47	140	72	152	178
Atp5s	Atp5s	144	150	96	44	221	191	198	200	67	79	192	353	334
Cdkl1	Cdkl1	0	0	0	9	0	0	0	0	0	0	0	0	0
Mir681	Mir681	0	0	0	0	0	0	0	0	0	0	0	0	0
4930512B01Rik	4930512B01Rik	0	0	0	0	1	0	0	0	17	21	5	10	12
Map4k5	Map4k5	358	161	191	294	596	448	246	467	298	706	906	1637	1361
4931403G20Rik	4931403G20Rik	0	0	0	1	0	1	0	6	0	34	13	4	30
Atl1	Atl1	14	40	11	11	37	44	12	97	27	71	118	227	114
Gm6316	Gm6316	3	4	1	0	3	6	4	5	2	10	5	2	3
Gm22058	Gm22058	0	0	0	2	0	0	0	0	0	0	0	1	1
Gm3086	Gm3086	0	0	0	0	0	0	0	0	0	0	0	0	0
Sav1	Sav1	229	280	202	323	138	148	175	84	67	168	96	79	68
Gm23579	Gm23579	0	0	0	1	0	0	0	0	0	0	0	0	0
Nin	Nin	67	101	254	318	47	106	78	28	209	204	207	261	225
Abhd12b	Abhd12b	0	0	0	1	0	2	0	0	0	0	0	0	0
Pygl	Pygl	359	142	296	454	674	629	847	678	66	455	359	496	226
F730035M05Rik	F730035M05Rik	0	0	0	2	0	0	0	0	0	0	0	0	0
Trim9	Trim9	0	0	1	8	0	0	0	0	11	2	0	2	0
Tmx1	Tmx1	3488	3066	2874	3364	2738	2072	1961	1840	1595	4108	4808	5900	5142
Gm24474	Gm24474	0	0	0	0	0	0	0	0	0	0	0	0	0
Frmd6	Frmd6	555	918	745	677	92	71	45	127	32	107	59	132	66
Gm24857	Gm24857	0	0	0	0	0	0	0	0	0	0	0	0	0
Actr10	Actr10	1492	1585	1733	1767	1712	1750	1214	1342	915	2786	2118	2446	2432
Psma3	Psma3	683	831	530	698	827	818	702	520	729	966	579	771	582
3110056K07Rik	3110056K07Rik	108	123	66	36	105	128	79	69	181	324	171	205	160
Arid4a	Arid4a	1921	1367	1469	1966	1904	1497	1092	1404	3769	4518	1706	2064	1785
Tomm20l	Tomm20l	0	0	0	0	5	3	0	0	7	1	1	1	4
Timm9	Timm9	119	161	107	186	317	279	266	199	91	397	194	243	155
2700049A03Rik	2700049A03Rik	308	152	183	203	334	170	280	345	195	687	466	594	703
Dact1	Dact1	3	29	5	2	20	26	54	35	1	89	63	48	67
4930474H06Rik	4930474H06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700083H02Rik	1700083H02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22959	Gm22959	0	0	0	0	0	0	0	0	0	0	0	0	0
Daam1	Daam1	87	96	62	101	138	77	116	205	182	292	140	239	219
Gm7985	Gm7985	3	2	3	2	8	8	7	6	3	8	2	3	2
Gpr135	Gpr135	0	0	0	0	0	0	0	0	0	0	0	0	0
L3hypdh	L3hypdh	17	20	23	53	56	72	60	46	41	55	47	26	14
Jkamp	Jkamp	562	653	482	331	624	647	727	606	898	1458	968	1107	1169
Ccdc175	Ccdc175	0	0	0	1	0	0	0	0	0	0	0	0	3
Gm24466	Gm24466	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtn1	Rtn1	333	292	315	429	1301	1192	1801	1045	938	3105	2258	3328	2926
Lrrc9	Lrrc9	2	0	0	3	9	4	0	0	44	1	13	8	12
Gm44392	Gm44392	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcnx4	Pcnx4	121	222	185	191	264	148	83	33	133	267	145	148	171
Gm4756	Gm4756	0	0	0	0	0	1	1	0	2	2	0	0	0
Dhrs7	Dhrs7	2157	1648	1689	2090	2416	2227	2198	1556	742	3023	2237	2587	3017
Ppm1a	Ppm1a	852	742	828	878	634	647	514	372	273	970	510	527	493
4930447C04Rik	4930447C04Rik	0	0	0	4	0	0	0	0	3	0	0	0	1
Six6	Six6	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm26709	Gm26709	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38170	Gm38170	0	0	0	0	0	0	0	0	0	0	0	0	0
Six1	Six1	1	0	12	0	0	0	0	26	0	1	0	0	0
Six4	Six4	0	0	0	3	2	0	0	0	0	0	0	0	0
Mnat1	Mnat1	342	288	299	378	468	453	494	292	461	556	477	465	347
Gm23910	Gm23910	0	0	0	0	0	0	0	0	0	0	2	0	1
Trmt5	Trmt5	88	31	85	216	126	84	89	62	76	368	318	272	335
Slc38a6	Slc38a6	101	105	43	105	24	61	42	39	125	185	20	67	41
D830013O20Rik	D830013O20Rik	0	0	0	0	0	0	0	0	0	0	0	0	3
Tmem30b	Tmem30b	0	0	0	0	0	0	0	0	0	0	0	0	0
Prkch	Prkch	665	856	818	910	529	571	501	684	270	1080	1052	1224	1054
Hif1a	Hif1a	1285	1488	2014	1913	3323	4495	3806	3762	1299	3272	3429	5111	4561
Gm15283	Gm15283	8	10	5	0	34	9	4	4	9	9	9	8	11
S100a11-ps	S100a11-ps	0	0	0	0	0	0	0	0	0	0	0	0	0
Snapc1	Snapc1	304	280	183	414	596	766	725	670	399	847	759	1163	954
Syt16	Syt16	0	0	0	2	0	0	0	0	0	0	0	0	0
Gm29587	Gm29587	0	0	0	0	0	0	0	0	0	0	0	0	0
1700086L19Rik	1700086L19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Dbpht2	Dbpht2	0	0	0	0	0	0	0	0	7	0	0	0	0
Gm11042	Gm11042	0	0	0	1	0	0	0	0	0	0	0	0	0
Kcnh5	Kcnh5	0	0	0	8	0	0	0	0	0	1	0	0	0
Rhoj	Rhoj	407	437	373	277	73	0	32	29	0	0	0	0	0
Gphb5	Gphb5	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp2r5e	Ppp2r5e	400	250	407	239	369	263	410	219	296	538	427	716	728
Gm29236	Gm29236	0	0	0	2	1	0	0	0	0	0	1	10	1
Wdr89	Wdr89	25	22	13	15	25	23	21	23	38	38	33	50	41
Sgpp1	Sgpp1	4392	3477	3908	2757	1446	899	1293	1265	606	2446	3012	3741	3220
Syne2	Syne2	278	388	222	308	174	42	1	57	100	19	32	39	12
Mir5101	Mir5101	0	0	0	0	0	0	0	0	0	0	0	0	0
Esr2	Esr2	0	0	0	3	0	0	0	0	1	0	0	0	0
Gm7862	Gm7862	4	1	1	2	2	2	1	0	1	4	0	5	2
Tex21	Tex21	0	0	0	2	0	0	0	0	0	0	0	0	0
Mthfd1	Mthfd1	660	428	315	363	710	853	537	505	198	631	714	953	716
Akap5	Akap5	0	12	44	1	23	7	35	0	61	145	50	240	184
Zbtb25	Zbtb25	93	143	141	198	176	221	56	133	154	197	251	271	379
Zbtb1	Zbtb1	606	588	365	602	1479	1206	1291	1045	624	1537	2113	2785	2308
4930426I24Rik	4930426I24Rik	3	3	0	0	6	0	0	5	0	0	10	8	0
Hspa2	Hspa2	360	293	217	416	1063	598	817	429	2	73	73	56	29
Ppp1r36	Ppp1r36	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm25563	Gm25563	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10451	Gm10451	6	1	0	0	0	0	0	12	14	10	20	20	35
Mir5135	Mir5135	0	0	0	0	0	0	0	0	0	0	0	0	0
Plekhg3	Plekhg3	155	112	103	172	0	0	26	22	0	0	6	0	0
Sptb	Sptb	0	0	5	1	1	17	28	0	5	4	55	40	114
Gm24010	Gm24010	0	0	0	0	0	0	0	0	0	0	0	0	0
Churc1	Churc1	288	505	356	494	396	258	328	232	271	283	233	231	279
Fntb	Fntb	53	89	44	8	98	70	16	52	44	25	47	47	104
Gpx2	Gpx2	0	0	0	0	0	0	0	0	0	0	0	0	0
Rab15	Rab15	0	0	0	0	0	0	1	0	0	79	0	0	0
Max	Max	298	310	227	326	308	182	137	158	154	375	299	466	412
Gm22696	Gm22696	0	0	0	0	0	0	0	0	0	0	0	0	0
Fut8	Fut8	501	549	602	979	445	623	328	582	317	849	923	1325	1043
Gm24775	Gm24775	0	0	0	0	0	0	0	0	0	12	0	0	0
Gm25926	Gm25926	0	4	2	0	0	0	0	0	0	0	0	0	5
Gm24070	Gm24070	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24994	Gm24994	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6657	Gm6657	0	0	0	0	0	0	0	0	0	0	0	0	0
Gphn	Gphn	133	320	200	107	305	61	58	168	105	246	220	212	292
Fam71d	Fam71d	0	0	0	0	0	2	0	0	0	0	0	0	0
Mpp5	Mpp5	431	378	370	364	289	488	209	74	316	639	573	953	700
Gm25225	Gm25225	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v1d	Atp6v1d	2164	1720	1540	3389	5306	4773	5565	3189	1872	3609	2437	2430	2693
Eif2s1	Eif2s1	2130	2051	1817	1966	3515	3774	3783	2064	904	1569	1797	2208	2193
Plek2	Plek2	0	0	0	1	0	12	0	0	0	0	0	0	0
Tmem229b	Tmem229b	346	293	430	376	126	191	76	399	334	1215	1584	1896	1380
Plekhh1	Plekhh1	0	0	34	2	8	11	13	0	0	2	3	52	1
Pigh	Pigh	488	230	326	337	347	447	452	348	160	795	899	902	805
Gm27297	Gm27297	0	0	0	0	0	0	0	0	0	0	0	0	0
Arg2	Arg2	2	65	12	60	44	69	13	1	0	14	8	0	3
Vti1b	Vti1b	1652	1397	1172	1245	1601	1490	1740	848	1052	2300	1006	1484	1330
Gm17195	Gm17195	0	3	14	0	4	0	0	0	1	2	0	16	7
Gm17194	Gm17194	0	0	0	0	0	0	0	0	10	0	0	10	2
Rdh11	Rdh11	489	358	365	327	768	672	366	408	563	790	1229	1595	1205
Rdh12	Rdh12	102	128	108	113	58	43	24	19	20	81	38	103	54
Zfyve26	Zfyve26	62	207	44	58	95	74	12	79	151	476	364	353	361
Rad51b	Rad51b	0	12	8	0	27	0	0	0	0	0	9	0	0
Gm28056	Gm28056	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp36l1	Zfp36l1	2361	2251	2113	2391	1523	1207	1224	1234	1734	2656	887	964	1047
Gm26669	Gm26669	13	7	8	12	8	9	7	4	14	19	6	7	6
2310015A10Rik	2310015A10Rik	96	43	42	131	26	132	70	34	51	74	51	80	81
Actn1	Actn1	40	12	23	26	36	19	15	22	94	132	124	173	91
Dcaf5	Dcaf5	186	175	233	253	317	302	232	332	321	773	685	1090	810
Mir1843a	Mir1843a	0	0	0	0	0	0	0	0	0	0	0	0	0
Scarna3b	Scarna3b	0	0	0	0	0	0	0	0	6	0	0	0	0
Exd2	Exd2	530	275	517	337	663	289	453	666	349	604	625	664	829
Gm26777	Gm26777	0	0	0	0	0	0	0	0	0	0	0	0	0
Galnt16	Galnt16	0	0	0	1	6	27	7	1	11	10	10	25	22
Gm23817	Gm23817	0	0	0	0	0	0	0	0	0	0	0	0	0
Erh	Erh	68	72	64	72	113	106	115	78	49	124	70	63	70
Slc39a9	Slc39a9	367	566	554	493	783	436	492	581	335	984	1655	1951	1821
Plekhd1os	Plekhd1os	0	0	0	0	0	0	0	0	1	0	7	0	0
Plekhd1	Plekhd1	0	0	0	0	0	0	0	0	1	0	0	0	0
Ccdc177	Ccdc177	0	0	0	1	0	0	0	0	1	1	0	1	0
Gm26796	Gm26796	0	0	0	0	0	0	0	0	0	0	0	0	0
Susd6	Susd6	1435	1567	2515	1662	1166	1358	1732	1304	249	860	2642	2782	3141
Gm26545	Gm26545	8	3	4	10	6	0	0	0	1	3	0	0	0
Gm23298	Gm23298	0	0	0	0	0	0	0	0	0	0	0	0	0
1700052I22Rik	1700052I22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Srsf5	Srsf5	2217	2790	2193	2854	5641	4553	6185	4635	1031	1284	1357	1651	1542
Slc10a1	Slc10a1	29	54	19	16	2	43	6	38	30	130	9	39	49
Smoc1	Smoc1	0	0	0	1	1	2	0	0	1	0	0	44	28
Mir3067	Mir3067	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc8a3	Slc8a3	0	0	0	1	1	0	0	1	1	1	1	0	0
Gm3693	Gm3693	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20498	Gm20498	2	9	7	5	5	4	4	9	1	36	29	21	21
Cox16	Cox16	386	444	385	486	446	433	410	265	225	584	283	311	226
Gm3695	Gm3695	3	2	2	3	8	7	7	4	29	4	5	3	3
Gm4787	Gm4787	14	23	0	0	0	9	0	4	9	0	27	13	0
Hspe1-ps2	Hspe1-ps2	0	0	0	0	0	0	0	0	1	21	10	0	3
Adam4	Adam4	0	0	0	0	3	0	12	5	4	8	0	11	0
Gm28370	Gm28370	0	0	11	0	38	0	0	0	35	84	48	41	33
Synj2bp	Synj2bp	521	522	593	589	710	518	534	372	610	965	425	583	440
Gm24853	Gm24853	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17191	Gm17191	3	4	2	0	0	0	7	7	0	22	22	8	7
6530401F13Rik	6530401F13Rik	0	0	0	0	0	0	0	2	0	0	0	0	1
Adam21	Adam21	0	0	0	0	1	0	0	0	0	0	0	0	0
Med6	Med6	407	340	373	525	418	273	362	346	278	871	549	681	629
Gm16572	Gm16572	0	0	0	0	0	3	0	2	0	0	0	0	0
Gm16570	Gm16570	0	0	1	0	0	0	0	0	0	0	1	0	3
Ttc9	Ttc9	0	0	23	2	273	211	133	216	196	224	236	171	236
Map3k9	Map3k9	60	38	28	71	143	81	31	94	179	292	114	149	159
Pcnx	Pcnx	65	156	95	98	174	147	131	219	126	369	181	352	283
